building_id^|^city^|^country^|^postal_code^|^state^|^pega_customer_id^|^street
403^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189394^|^Linienstrase
404^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189395^|^Nordstrase
405^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189396^|^Oststrase
406^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189397^|^Koningsallee
407^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189398^|^Oststrase
408^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189399^|^Linienstrase
409^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189400^|^Linienstrase
410^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189401^|^Oststrase
411^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189402^|^Linienstrase
412^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189403^|^Linienstrase
413^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189404^|^Oststrase
414^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189405^|^Koningsallee
415^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189406^|^Linienstrase
416^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189407^|^Nordstrase
417^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189408^|^Oststrase
418^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189409^|^Oststrase
419^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189410^|^Oststrase
420^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189411^|^Oststrase
421^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189412^|^Nordstrase
422^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189413^|^Nordstrase
423^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189414^|^Nordstrase
424^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189415^|^Nordstrase
425^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189416^|^Nordstrase
426^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189417^|^Linienstrase
427^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189418^|^Oststrase
428^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189419^|^Linienstrase
429^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189420^|^Linienstrase
430^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189421^|^Nordstrase
431^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189422^|^Nordstrase
432^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189423^|^Oststrase
433^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189424^|^Nordstrase
434^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189425^|^Oststrase
435^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189426^|^Oststrase
436^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189427^|^Koningsallee
437^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189428^|^Oststrase
438^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189429^|^Koningsallee
439^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189430^|^Oststrase
440^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189431^|^Linienstrase
441^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189432^|^Koningsallee
442^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189433^|^Koningsallee
443^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189434^|^Koningsallee
444^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189435^|^Oststrase
445^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189436^|^Linienstrase
446^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189437^|^Oststrase
447^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189438^|^Linienstrase
448^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189439^|^Linienstrase
449^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189440^|^Nordstrase
450^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189441^|^Linienstrase
451^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189442^|^Linienstrase
452^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189443^|^Koningsallee
453^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189444^|^Oststrase
454^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189445^|^Linienstrase
455^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189446^|^Oststrase
456^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189447^|^Linienstrase
457^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189448^|^Linienstrase
458^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189449^|^Koningsallee
459^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189450^|^Koningsallee
460^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189451^|^Nordstrase
461^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189452^|^Oststrase
462^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189453^|^Oststrase
463^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189454^|^Nordstrase
464^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189455^|^Linienstrase
465^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189456^|^Koningsallee
466^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189457^|^Koningsallee
467^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189458^|^Nordstrase
468^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189459^|^Koningsallee
469^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189460^|^Linienstrase
470^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189461^|^Linienstrase
471^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189462^|^Nordstrase
472^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189463^|^Koningsallee
473^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189464^|^Oststrase
474^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189465^|^Oststrase
475^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189466^|^Linienstrase
476^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189467^|^Nordstrase
477^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189468^|^Nordstrase
478^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189469^|^Koningsallee
479^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189470^|^Oststrase
480^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189471^|^Nordstrase
481^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189472^|^Nordstrase
482^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189473^|^Oststrase
483^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189474^|^Koningsallee
484^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189475^|^Koningsallee
485^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189476^|^Koningsallee
486^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189477^|^Nordstrase
487^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189478^|^Linienstrase
488^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189479^|^Koningsallee
489^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189480^|^Koningsallee
490^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189481^|^Koningsallee
491^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189482^|^Koningsallee
492^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189483^|^Oststrase
493^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189484^|^Oststrase
494^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189485^|^Linienstrase
495^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189486^|^Linienstrase
496^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189487^|^Koningsallee
497^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189488^|^Koningsallee
498^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189489^|^Oststrase
499^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189490^|^Linienstrase
500^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189491^|^Oststrase
501^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189492^|^Nordstrase
502^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189493^|^Linienstrase
503^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189494^|^Linienstrase
504^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189495^|^Oststrase
505^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189496^|^Nordstrase
506^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189497^|^Oststrase
507^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189498^|^Koningsallee
508^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189499^|^Nordstrase
509^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189500^|^Oststrase
510^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189501^|^Oststrase
511^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189502^|^Nordstrase
512^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189503^|^Koningsallee
513^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189504^|^Oststrase
514^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189505^|^Koningsallee
515^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189506^|^Nordstrase
516^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189507^|^Koningsallee
517^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189508^|^Oststrase
518^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189509^|^Nordstrase
519^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189510^|^Koningsallee
520^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189511^|^Koningsallee
521^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189512^|^Oststrase
522^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189513^|^Linienstrase
523^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189514^|^Nordstrase
524^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189515^|^Koningsallee
525^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189516^|^Nordstrase
526^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189517^|^Linienstrase
527^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189518^|^Oststrase
528^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189519^|^Koningsallee
529^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189520^|^Oststrase
530^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189521^|^Koningsallee
531^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189522^|^Linienstrase
532^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189523^|^Nordstrase
533^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189524^|^Linienstrase
534^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189525^|^Nordstrase
535^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189526^|^Linienstrase
536^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189527^|^Nordstrase
537^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189528^|^Oststrase
538^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189529^|^Linienstrase
539^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189530^|^Nordstrase
540^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189531^|^Linienstrase
541^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189532^|^Koningsallee
542^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189533^|^Oststrase
543^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189534^|^Koningsallee
544^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189535^|^Nordstrase
545^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189536^|^Nordstrase
546^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189537^|^Oststrase
547^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189538^|^Nordstrase
548^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189539^|^Koningsallee
549^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189540^|^Oststrase
550^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189541^|^Oststrase
551^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189542^|^Koningsallee
552^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189543^|^Koningsallee
553^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189544^|^Oststrase
554^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189545^|^Oststrase
555^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189546^|^Linienstrase
556^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189547^|^Oststrase
557^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189548^|^Linienstrase
558^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189549^|^Linienstrase
559^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189550^|^Oststrase
560^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189551^|^Linienstrase
561^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189552^|^Linienstrase
562^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189553^|^Koningsallee
563^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189554^|^Linienstrase
564^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189555^|^Koningsallee
565^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189556^|^Koningsallee
566^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189557^|^Oststrase
567^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189558^|^Oststrase
568^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189559^|^Nordstrase
569^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189560^|^Nordstrase
570^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189561^|^Oststrase
571^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189562^|^Nordstrase
572^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189563^|^Nordstrase
573^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189564^|^Nordstrase
574^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189565^|^Linienstrase
575^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189566^|^Nordstrase
576^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189567^|^Linienstrase
577^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189568^|^Linienstrase
578^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189569^|^Koningsallee
579^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189570^|^Koningsallee
580^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189571^|^Nordstrase
581^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189572^|^Linienstrase
582^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189573^|^Nordstrase
583^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189574^|^Linienstrase
584^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189575^|^Oststrase
585^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189576^|^Koningsallee
586^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189577^|^Oststrase
587^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189578^|^Koningsallee
588^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189579^|^Linienstrase
589^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189580^|^Linienstrase
590^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189581^|^Koningsallee
591^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^46189582^|^Linienstrase
592^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189583^|^Oststrase
593^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189584^|^Nordstrase
594^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189585^|^Oststrase
595^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189586^|^Koningsallee
596^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189587^|^Oststrase
597^|^Munich^|^Germany^|^40880^|^Bavaria^|^46189588^|^Oststrase
598^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^46189589^|^Koningsallee
599^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^46189590^|^Nordstrase
