building_id^|^city^|^country^|^postal_code^|^state^|^pega_customer_id^|^street
2534^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287048^|^Koningsallee
2535^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287049^|^Nordstrase
2536^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287050^|^Linienstrase
2537^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287051^|^Oststrase
2538^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287052^|^Oststrase
2539^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287053^|^Koningsallee
2540^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287054^|^Oststrase
2541^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287055^|^Nordstrase
2542^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287056^|^Oststrase
2543^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287057^|^Oststrase
2544^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287058^|^Koningsallee
2545^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287059^|^Nordstrase
2546^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287060^|^Linienstrase
2547^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287061^|^Koningsallee
2548^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287062^|^Koningsallee
2549^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287063^|^Linienstrase
2550^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287064^|^Oststrase
2551^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287065^|^Nordstrase
2552^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287066^|^Koningsallee
2553^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287067^|^Oststrase
2554^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287068^|^Linienstrase
2555^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287069^|^Linienstrase
2556^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287070^|^Koningsallee
2557^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287071^|^Oststrase
2558^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287072^|^Koningsallee
2559^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287073^|^Koningsallee
2560^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287074^|^Koningsallee
2561^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287075^|^Nordstrase
2562^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287076^|^Linienstrase
2563^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287077^|^Linienstrase
2564^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287078^|^Koningsallee
2565^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287079^|^Oststrase
2566^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287080^|^Nordstrase
2567^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287081^|^Linienstrase
2568^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287082^|^Oststrase
2569^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287083^|^Linienstrase
2570^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287084^|^Nordstrase
2571^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287085^|^Nordstrase
2572^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287086^|^Linienstrase
2573^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287087^|^Koningsallee
2574^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287088^|^Oststrase
2575^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287089^|^Linienstrase
2576^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287090^|^Linienstrase
2577^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287091^|^Oststrase
2578^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287092^|^Linienstrase
2579^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287093^|^Koningsallee
2580^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287094^|^Linienstrase
2581^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287095^|^Koningsallee
2582^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287096^|^Koningsallee
2583^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287097^|^Linienstrase
2584^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287098^|^Oststrase
2585^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287099^|^Nordstrase
2586^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287100^|^Koningsallee
2587^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287101^|^Nordstrase
2588^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287102^|^Oststrase
2589^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287103^|^Koningsallee
2590^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287104^|^Nordstrase
2591^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287105^|^Koningsallee
2592^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287106^|^Nordstrase
2593^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287107^|^Nordstrase
2594^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287108^|^Oststrase
2595^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287109^|^Oststrase
2596^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287110^|^Nordstrase
2597^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287111^|^Koningsallee
2598^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287112^|^Oststrase
2599^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287113^|^Oststrase
2600^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287114^|^Nordstrase
2601^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287115^|^Oststrase
2602^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287116^|^Koningsallee
2603^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287117^|^Oststrase
2604^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287118^|^Koningsallee
2605^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287119^|^Linienstrase
2606^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287120^|^Linienstrase
2607^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287121^|^Nordstrase
2608^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287122^|^Oststrase
2609^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287123^|^Oststrase
2610^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287124^|^Oststrase
2611^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287125^|^Nordstrase
2612^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287126^|^Nordstrase
2613^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287127^|^Nordstrase
2614^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287128^|^Koningsallee
2615^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287129^|^Koningsallee
2616^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287130^|^Oststrase
2617^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287131^|^Nordstrase
2618^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287132^|^Nordstrase
2619^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287133^|^Oststrase
2620^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287134^|^Oststrase
2621^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287135^|^Koningsallee
2622^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287136^|^Linienstrase
2623^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287137^|^Nordstrase
2624^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287138^|^Nordstrase
2625^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287139^|^Oststrase
2626^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287140^|^Linienstrase
2627^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287141^|^Koningsallee
2628^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287142^|^Oststrase
2629^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287143^|^Linienstrase
2630^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287144^|^Koningsallee
2631^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287145^|^Linienstrase
2632^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287146^|^Oststrase
2633^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287147^|^Nordstrase
2634^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287148^|^Oststrase
2635^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287149^|^Oststrase
2636^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287150^|^Linienstrase
2637^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287151^|^Koningsallee
2638^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287152^|^Koningsallee
2639^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287153^|^Oststrase
2640^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287154^|^Linienstrase
2641^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287155^|^Nordstrase
2642^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287156^|^Koningsallee
2643^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287157^|^Oststrase
2644^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287158^|^Linienstrase
2645^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287159^|^Nordstrase
2646^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287160^|^Oststrase
2647^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287161^|^Nordstrase
2648^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287162^|^Linienstrase
2649^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287163^|^Linienstrase
2650^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287164^|^Nordstrase
2651^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287165^|^Oststrase
2652^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287166^|^Oststrase
2653^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287167^|^Koningsallee
2654^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287168^|^Oststrase
2655^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287169^|^Koningsallee
2656^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287170^|^Nordstrase
2657^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287171^|^Nordstrase
2658^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287172^|^Koningsallee
2659^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287173^|^Nordstrase
2660^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287174^|^Nordstrase
2661^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287175^|^Linienstrase
2662^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287176^|^Koningsallee
2663^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287177^|^Nordstrase
2664^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287178^|^Linienstrase
2665^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287179^|^Linienstrase
2666^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287180^|^Oststrase
2667^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287181^|^Oststrase
2668^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287182^|^Oststrase
2669^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287183^|^Koningsallee
2670^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287184^|^Linienstrase
2671^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287185^|^Koningsallee
2672^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287186^|^Linienstrase
2673^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287187^|^Koningsallee
2674^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287188^|^Linienstrase
2675^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287189^|^Koningsallee
2676^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287190^|^Nordstrase
2677^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287191^|^Oststrase
2678^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287192^|^Koningsallee
2679^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287193^|^Koningsallee
2680^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287194^|^Linienstrase
2681^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287195^|^Nordstrase
2682^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287196^|^Koningsallee
2683^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287197^|^Nordstrase
2684^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287198^|^Linienstrase
2685^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287199^|^Koningsallee
2686^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287200^|^Koningsallee
2687^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287201^|^Linienstrase
2688^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287202^|^Nordstrase
2689^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287203^|^Koningsallee
2690^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287204^|^Nordstrase
2691^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287205^|^Oststrase
2692^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287206^|^Linienstrase
2693^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287207^|^Koningsallee
2694^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287208^|^Nordstrase
2695^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287209^|^Linienstrase
2696^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287210^|^Linienstrase
2697^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287211^|^Nordstrase
2698^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287212^|^Nordstrase
2699^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287213^|^Koningsallee
2700^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287214^|^Linienstrase
2701^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287215^|^Linienstrase
2702^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287216^|^Oststrase
2703^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287217^|^Koningsallee
2704^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287218^|^Koningsallee
2705^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287219^|^Oststrase
2706^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287220^|^Linienstrase
2707^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287221^|^Linienstrase
2708^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287222^|^Koningsallee
2709^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287223^|^Linienstrase
2710^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287224^|^Koningsallee
2711^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287225^|^Linienstrase
2712^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287226^|^Koningsallee
2713^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287227^|^Linienstrase
2714^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287228^|^Oststrase
2715^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287229^|^Linienstrase
2716^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287230^|^Koningsallee
2717^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287231^|^Koningsallee
2718^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287232^|^Koningsallee
2719^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287233^|^Linienstrase
2720^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287234^|^Koningsallee
2721^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287235^|^Nordstrase
2722^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287236^|^Nordstrase
2723^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287237^|^Koningsallee
2724^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287238^|^Oststrase
2725^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287239^|^Oststrase
2726^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287240^|^Oststrase
2727^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287241^|^Linienstrase
2728^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287242^|^Koningsallee
2729^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287243^|^Oststrase
2730^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287244^|^Oststrase
2731^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287245^|^Nordstrase
2732^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287246^|^Koningsallee
2733^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287247^|^Nordstrase
2734^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287248^|^Koningsallee
2735^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287249^|^Nordstrase
2736^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287250^|^Oststrase
2737^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287251^|^Oststrase
2738^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287252^|^Oststrase
2739^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287253^|^Oststrase
2740^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287254^|^Oststrase
2741^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287255^|^Koningsallee
2742^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287256^|^Nordstrase
2743^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287257^|^Oststrase
2744^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287258^|^Koningsallee
2745^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287259^|^Linienstrase
2746^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287260^|^Linienstrase
2747^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287261^|^Koningsallee
2748^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287262^|^Nordstrase
2749^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287263^|^Koningsallee
2750^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287264^|^Oststrase
2751^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287265^|^Linienstrase
2752^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287266^|^Oststrase
2753^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287267^|^Linienstrase
2754^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287268^|^Oststrase
2755^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287269^|^Linienstrase
2756^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287270^|^Nordstrase
2757^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287271^|^Linienstrase
2758^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287272^|^Nordstrase
2759^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287273^|^Linienstrase
2760^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287274^|^Nordstrase
2761^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287275^|^Koningsallee
2762^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287276^|^Oststrase
2763^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287277^|^Oststrase
2764^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287278^|^Linienstrase
2765^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287279^|^Koningsallee
2766^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287280^|^Oststrase
2767^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287281^|^Linienstrase
2768^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287282^|^Linienstrase
2769^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287283^|^Koningsallee
2770^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287284^|^Oststrase
2771^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287285^|^Oststrase
2772^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287286^|^Nordstrase
2773^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287287^|^Linienstrase
2774^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287288^|^Linienstrase
2775^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287289^|^Nordstrase
2776^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287290^|^Oststrase
2777^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287291^|^Nordstrase
2778^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287292^|^Linienstrase
2779^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287293^|^Koningsallee
2780^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287294^|^Koningsallee
2781^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287295^|^Koningsallee
2782^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287296^|^Linienstrase
2783^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287297^|^Oststrase
2784^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287298^|^Linienstrase
2785^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287299^|^Koningsallee
2786^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287300^|^Nordstrase
2787^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287301^|^Linienstrase
2788^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287302^|^Nordstrase
2789^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287303^|^Oststrase
2790^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287304^|^Oststrase
2791^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287305^|^Linienstrase
2792^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287306^|^Oststrase
2793^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287307^|^Nordstrase
2794^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287308^|^Koningsallee
2795^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287309^|^Koningsallee
2796^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287310^|^Nordstrase
2797^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287311^|^Linienstrase
2798^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287312^|^Linienstrase
2799^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287313^|^Nordstrase
2800^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287314^|^Linienstrase
2801^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287315^|^Linienstrase
2802^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287316^|^Koningsallee
2803^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287317^|^Linienstrase
2804^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287318^|^Oststrase
2805^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287319^|^Linienstrase
2806^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287320^|^Nordstrase
2807^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287321^|^Linienstrase
2808^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287322^|^Nordstrase
2809^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287323^|^Linienstrase
2810^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287324^|^Linienstrase
2811^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287325^|^Linienstrase
2812^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287326^|^Koningsallee
2813^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287327^|^Linienstrase
2814^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287328^|^Linienstrase
2815^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287329^|^Linienstrase
2816^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287330^|^Nordstrase
2817^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287331^|^Koningsallee
2818^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287332^|^Linienstrase
2819^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287333^|^Linienstrase
2820^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287334^|^Nordstrase
2821^|^Munich^|^Germany^|^40880^|^Bavaria^|^89287335^|^Oststrase
2822^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287336^|^Koningsallee
2823^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287337^|^Linienstrase
2824^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287338^|^Linienstrase
2825^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287339^|^Koningsallee
2826^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287340^|^Koningsallee
2827^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89287341^|^Nordstrase
2828^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287342^|^Linienstrase
2829^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287343^|^Linienstrase
2830^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89287344^|^Linienstrase
2831^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89287345^|^Koningsallee
